,Gender,Marital_Status,Number_of_Dependents,Education,Loan_Status,Annual_Income,Credit_Score,Loan_Amount,Term,Property_Area,Loan_Approval
8979,Male,Yes,0,Not Graduate,Yes,7995.0,2627.0,5021.0,180,Semiurban,Yes
8980,Female,Yes,2,Graduate,Yes,11334.0,2627.0,9142.0,180,Rural,No
8981,Female,No,0,Graduate,No,1959.0,520.0,5021.0,360,Semiurban,No
8982,Male,Yes,3,Not Graduate,Yes,6669.0,4454.0,4829.0,360,Urban,Yes
8983,Female,No,3,Graduate,No,10903.0,1347.0,5260.0,180,Semiurban,Yes
8984,Female,No,2,Not Graduate,No,7930.0,3343.0,4203.0,180,Rural,No
8985,Female,Yes,0,Graduate,Yes,3016.0,3039.0,1417.0,360,Semiurban,Yes
8986,Male,No,1,Graduate,Yes,8858.0,2288.0,8337.0,180,Urban,Yes
8987,Male,No,2,Graduate,Yes,2443.0,905.0,3939.0,180,Urban,No
8988,Male,Yes,3,Graduate,No,2765.0,3281.0,459.0,180,Urban,No
8989,Female,Yes,2,Graduate,Yes,8339.0,2860.0,9197.0,180,Semiurban,Yes
8990,Female,No,3,Graduate,Yes,10963.0,2638.0,8543.0,360,Urban,No
8991,Male,Yes,2,Graduate,No,8459.0,2627.0,8146.0,180,Urban,No
8992,Female,No,1,Not Graduate,Yes,2304.0,3135.0,547.0,360,Urban,No
8993,Female,Yes,0,Not Graduate,Yes,6170.0,2627.0,3168.0,180,Semiurban,No
8994,Male,No,2,Not Graduate,Yes,6669.0,1987.0,9439.0,180,Semiurban,Yes
8995,Male,Yes,2,Not Graduate,Yes,5610.0,3114.0,1713.0,180,Rural,No
8996,Male,No,3,Graduate,No,10620.0,1837.0,3448.0,180,Semiurban,No
8997,Female,No,1,Graduate,No,6669.0,4644.0,8119.0,180,Urban,No
8998,Male,No,3,Not Graduate,Yes,9492.0,3907.0,246.0,180,Semiurban,Yes
8999,Male,Yes,1,Graduate,Yes,10463.0,1947.0,9324.0,360,Urban,Yes
9000,Female,Yes,2,Not Graduate,No,5698.0,2627.0,3019.0,360,Urban,Yes
9001,Male,No,3,Graduate,Yes,6669.0,4002.0,5021.0,360,Semiurban,Yes
9002,Female,Yes,2,Graduate,No,8095.0,729.0,3713.0,360,Rural,No
9003,Male,No,0,Graduate,Yes,4511.0,2755.0,1186.0,180,Semiurban,Yes
9004,Female,Yes,0,Not Graduate,No,10118.0,3158.0,1221.0,180,Rural,Yes
9005,Female,No,1,Graduate,Yes,8226.0,1515.0,4225.0,360,Urban,Yes
9006,Male,Yes,2,Not Graduate,No,3775.0,1452.0,5443.0,180,Semiurban,Yes
9007,Female,Yes,2,Not Graduate,No,6893.0,819.0,5021.0,180,Rural,No
9008,Female,Yes,2,Not Graduate,Yes,7670.0,2271.0,5561.0,180,Rural,No
9009,Female,No,1,Not Graduate,No,3829.0,1391.0,567.0,360,Semiurban,No
9010,Female,Yes,2,Not Graduate,No,5858.0,1234.0,1571.0,180,Rural,Yes
9011,Male,Yes,1,Not Graduate,No,6956.0,794.0,2264.0,360,Semiurban,Yes
9012,Male,No,1,Not Graduate,No,2527.0,4419.0,7169.0,180,Rural,Yes
9013,Male,Yes,3,Graduate,No,4908.0,1792.0,4709.0,180,Urban,Yes
9014,Female,Yes,1,Not Graduate,No,11251.0,4971.0,9939.0,360,Rural,Yes
9015,Female,No,0,Not Graduate,No,9243.0,1000.0,5972.0,180,Rural,Yes
9016,Female,Yes,1,Not Graduate,No,6669.0,3969.0,5021.0,180,Semiurban,Yes
9017,Male,Yes,1,Graduate,No,4224.0,4989.0,9375.0,180,Urban,No
9018,Female,No,1,Graduate,No,5178.0,1381.0,1232.0,360,Semiurban,No
9019,Male,Yes,0,Not Graduate,No,5057.0,2473.0,2302.0,180,Semiurban,No
9020,Female,No,0,Not Graduate,No,10146.0,3058.0,1575.0,180,Semiurban,No
9021,Male,Yes,0,Not Graduate,No,4820.0,2627.0,2432.0,180,Semiurban,Yes
9022,Male,Yes,2,Graduate,No,9777.0,79.0,4090.0,180,Rural,Yes
9023,Male,Yes,1,Not Graduate,No,6200.0,2381.0,1011.0,360,Semiurban,Yes
9024,Female,No,2,Not Graduate,No,11765.0,3424.0,5259.0,180,Rural,No
9025,Male,No,2,Not Graduate,No,8494.0,1307.0,9793.0,360,Rural,Yes
9026,Female,Yes,1,Not Graduate,Yes,7899.0,1899.0,4678.0,360,Urban,Yes
9027,Female,No,0,Graduate,No,8440.0,1850.0,1226.0,360,Semiurban,Yes
9028,Male,No,0,Graduate,Yes,8141.0,1881.0,3993.0,180,Rural,No
9029,Male,No,1,Graduate,Yes,5805.0,2901.0,7687.0,360,Semiurban,Yes
9030,Female,No,0,Not Graduate,Yes,7637.0,2288.0,1097.0,360,Rural,No
9031,Female,Yes,2,Not Graduate,No,10580.0,1405.0,1026.0,180,Rural,No
9032,Male,Yes,0,Graduate,No,6508.0,2657.0,8051.0,360,Semiurban,No
9033,Male,No,2,Not Graduate,No,8417.0,4918.0,9112.0,360,Rural,No
9034,Male,Yes,2,Not Graduate,No,9602.0,1937.0,5021.0,360,Urban,No
9035,Male,No,2,Graduate,Yes,4004.0,2315.0,7472.0,360,Semiurban,No
9036,Female,No,0,Graduate,Yes,1915.0,3624.0,1798.0,360,Urban,Yes
9037,Female,No,3,Not Graduate,No,4075.0,184.0,358.0,360,Semiurban,Yes
9038,Male,Yes,1,Not Graduate,Yes,6669.0,4267.0,884.0,180,Urban,No
9039,Male,No,3,Graduate,No,8895.0,1562.0,5289.0,180,Urban,No
9040,Male,No,0,Not Graduate,No,11680.0,2627.0,2970.0,180,Urban,No
9041,Male,No,2,Graduate,Yes,11511.0,2266.0,2324.0,360,Semiurban,No
9042,Female,Yes,0,Not Graduate,No,2990.0,1293.0,5911.0,180,Rural,Yes
9043,Female,No,1,Graduate,Yes,6669.0,541.0,755.0,360,Rural,Yes
9044,Male,No,1,Not Graduate,Yes,2428.0,1303.0,6203.0,360,Rural,No
9045,Female,Yes,3,Not Graduate,No,10371.0,87.0,7125.0,360,Urban,No
9046,Male,Yes,0,Graduate,Yes,11877.0,4300.0,5098.0,180,Rural,No
9047,Male,Yes,3,Not Graduate,Yes,4771.0,2849.0,5021.0,360,Rural,No
9048,Female,Yes,2,Graduate,Yes,4316.0,535.0,4053.0,180,Semiurban,No
9049,Female,Yes,2,Not Graduate,Yes,6669.0,2359.0,3732.0,360,Urban,No
9050,Male,No,2,Not Graduate,Yes,11569.0,2038.0,3105.0,360,Semiurban,No
9051,Male,Yes,0,Graduate,No,8329.0,2627.0,424.0,360,Semiurban,No
9052,Female,No,1,Not Graduate,Yes,6669.0,1583.0,9422.0,360,Rural,Yes
9053,Male,Yes,2,Not Graduate,No,6669.0,3876.0,5021.0,180,Semiurban,Yes
9054,Male,Yes,2,Graduate,Yes,11128.0,2627.0,7715.0,180,Urban,No
9055,Female,Yes,1,Not Graduate,Yes,3038.0,2482.0,2983.0,180,Rural,Yes
9056,Female,Yes,3,Graduate,No,6824.0,3127.0,2084.0,180,Urban,Yes
9057,Female,No,1,Not Graduate,Yes,4762.0,921.0,5021.0,360,Urban,Yes
9058,Female,No,3,Not Graduate,Yes,8659.0,694.0,9495.0,360,Urban,Yes
9059,Male,Yes,0,Not Graduate,Yes,6669.0,555.0,4314.0,180,Urban,Yes
9060,Female,No,1,Graduate,Yes,2417.0,4281.0,9739.0,360,Semiurban,No
9061,Male,No,1,Graduate,Yes,4459.0,3087.0,2386.0,360,Semiurban,Yes
9062,Male,No,2,Not Graduate,No,6669.0,3203.0,9165.0,180,Urban,No
9063,Female,Yes,2,Graduate,No,9818.0,3184.0,5021.0,180,Rural,No
9064,Female,No,3,Graduate,Yes,8827.0,4161.0,1890.0,360,Semiurban,Yes
9065,Female,No,0,Graduate,Yes,10748.0,2717.0,565.0,180,Rural,No
9066,Female,No,3,Graduate,Yes,1881.0,2627.0,53.0,180,Rural,No
9067,Female,No,2,Not Graduate,Yes,4990.0,2627.0,6374.0,360,Rural,No
9068,Female,Yes,0,Graduate,Yes,5171.0,4277.0,5021.0,180,Rural,Yes
9069,Female,Yes,0,Not Graduate,No,6312.0,697.0,3387.0,180,Urban,Yes
9070,Male,No,1,Graduate,No,9852.0,4805.0,1771.0,180,Semiurban,Yes
9071,Male,Yes,3,Graduate,No,8881.0,3668.0,2385.0,360,Urban,Yes
9072,Male,Yes,0,Graduate,No,6669.0,1279.0,5021.0,360,Rural,No
9073,Male,No,1,Not Graduate,Yes,9226.0,2627.0,8180.0,180,Rural,Yes
9074,Male,Yes,2,Not Graduate,No,8502.0,3431.0,6206.0,360,Rural,No
9075,Female,No,3,Graduate,Yes,6669.0,1036.0,8860.0,360,Semiurban,Yes
9076,Male,No,0,Not Graduate,Yes,6669.0,2627.0,5021.0,180,Urban,Yes
9077,Male,No,3,Graduate,Yes,6052.0,3230.0,2231.0,180,Semiurban,Yes
9078,Male,Yes,3,Not Graduate,No,8267.0,1353.0,8744.0,360,Semiurban,Yes
9079,Male,No,1,Not Graduate,No,7820.0,2355.0,6402.0,360,Rural,Yes
9080,Male,Yes,3,Graduate,Yes,2169.0,3058.0,7773.0,180,Urban,Yes
9081,Male,No,1,Graduate,No,11517.0,3007.0,8344.0,360,Rural,Yes
9082,Male,Yes,3,Not Graduate,No,7084.0,2627.0,5021.0,180,Urban,No
9083,Male,No,3,Not Graduate,No,5170.0,1843.0,2871.0,180,Semiurban,Yes
9084,Male,Yes,3,Graduate,Yes,6699.0,2627.0,2242.0,180,Rural,Yes
9085,Male,No,0,Graduate,Yes,4153.0,2887.0,5021.0,180,Semiurban,No
9086,Female,No,1,Graduate,No,10592.0,4090.0,41.0,360,Urban,No
9087,Female,Yes,0,Graduate,Yes,6669.0,4466.0,2093.0,360,Urban,No
9088,Male,No,2,Graduate,Yes,5093.0,4058.0,9339.0,180,Urban,No
9089,Male,Yes,3,Not Graduate,No,9372.0,2627.0,5176.0,360,Urban,No
9090,Female,Yes,3,Graduate,No,8511.0,2665.0,328.0,360,Semiurban,Yes
9091,Male,Yes,0,Not Graduate,No,8200.0,3141.0,5021.0,180,Rural,No
9092,Female,No,3,Not Graduate,Yes,3297.0,4506.0,1322.0,180,Rural,No
9093,Female,No,3,Graduate,Yes,2535.0,1622.0,692.0,360,Rural,No
9094,Male,Yes,2,Not Graduate,Yes,5953.0,4804.0,8929.0,360,Rural,No
9095,Male,No,3,Not Graduate,No,5699.0,2627.0,9496.0,180,Rural,Yes
9096,Female,Yes,2,Not Graduate,No,3669.0,2685.0,9080.0,180,Semiurban,No
9097,Male,No,1,Graduate,No,3679.0,304.0,5021.0,360,Semiurban,Yes
9098,Female,No,2,Not Graduate,No,10518.0,3317.0,2495.0,180,Semiurban,Yes
9099,Female,Yes,2,Not Graduate,Yes,10658.0,2864.0,3031.0,180,Rural,No
9100,Male,Yes,2,Graduate,No,8504.0,3539.0,5844.0,180,Urban,No
9101,Male,Yes,3,Not Graduate,No,7571.0,784.0,6514.0,180,Semiurban,No
9102,Male,Yes,2,Not Graduate,No,7124.0,2338.0,3913.0,360,Urban,No
9103,Male,Yes,2,Not Graduate,No,11888.0,2656.0,5021.0,360,Semiurban,No
9104,Male,No,2,Not Graduate,No,5586.0,4313.0,1232.0,360,Semiurban,No
9105,Male,Yes,3,Not Graduate,Yes,10425.0,2627.0,3756.0,180,Semiurban,Yes
9106,Female,No,0,Not Graduate,Yes,9444.0,1036.0,8010.0,360,Rural,No
9107,Male,No,2,Not Graduate,No,6669.0,306.0,4437.0,180,Rural,No
9108,Male,Yes,0,Graduate,No,3088.0,2857.0,8081.0,360,Urban,Yes
9109,Male,No,2,Graduate,No,8574.0,1301.0,5770.0,180,Rural,Yes
9110,Male,Yes,1,Graduate,No,8663.0,4552.0,5461.0,180,Urban,No
9111,Male,Yes,2,Not Graduate,No,7543.0,187.0,8039.0,360,Urban,No
9112,Female,No,0,Not Graduate,Yes,11027.0,1621.0,5021.0,180,Rural,Yes
9113,Female,No,0,Graduate,Yes,11826.0,2388.0,1964.0,360,Urban,No
9114,Male,Yes,1,Graduate,No,6669.0,3645.0,19.0,360,Rural,No
9115,Female,No,1,Graduate,Yes,6669.0,4706.0,98.0,360,Urban,Yes
9116,Female,No,0,Graduate,No,6461.0,1274.0,7938.0,180,Rural,Yes
9117,Male,No,3,Not Graduate,No,2261.0,1893.0,5021.0,180,Semiurban,No
9118,Female,No,3,Not Graduate,No,6793.0,3681.0,974.0,360,Rural,Yes
9119,Male,Yes,3,Graduate,Yes,10143.0,4016.0,9254.0,180,Semiurban,Yes
9120,Female,No,1,Graduate,Yes,10709.0,1762.0,5021.0,180,Rural,No
9121,Male,Yes,1,Not Graduate,No,11822.0,3686.0,9406.0,180,Semiurban,No
9122,Female,No,0,Not Graduate,No,11781.0,1264.0,5021.0,180,Rural,Yes
9123,Male,No,3,Graduate,Yes,10131.0,2627.0,4648.0,360,Rural,No
9124,Male,No,1,Not Graduate,Yes,2731.0,4033.0,6930.0,180,Semiurban,Yes
9125,Male,Yes,2,Not Graduate,No,8184.0,3431.0,85.0,360,Rural,No
9126,Male,No,0,Graduate,No,6669.0,2627.0,6056.0,180,Semiurban,Yes
9127,Female,Yes,0,Graduate,Yes,7302.0,2627.0,357.0,360,Semiurban,Yes
9128,Male,No,1,Not Graduate,Yes,7126.0,4437.0,5021.0,360,Urban,No
9129,Female,Yes,1,Not Graduate,Yes,4202.0,1426.0,1951.0,180,Semiurban,Yes
9130,Male,No,3,Not Graduate,No,1596.0,269.0,3529.0,360,Urban,Yes
9131,Male,No,3,Not Graduate,No,6669.0,2299.0,9649.0,180,Semiurban,No
9132,Female,Yes,1,Not Graduate,No,6669.0,4917.0,9314.0,360,Semiurban,No
9133,Female,Yes,3,Graduate,No,1882.0,3133.0,7876.0,360,Semiurban,Yes
9134,Female,No,3,Not Graduate,No,11835.0,2222.0,6579.0,180,Semiurban,No
9135,Male,Yes,1,Graduate,Yes,5976.0,3473.0,3015.0,360,Urban,Yes
9136,Female,Yes,2,Not Graduate,Yes,9664.0,2627.0,79.0,180,Rural,Yes
9137,Male,Yes,1,Graduate,No,8608.0,2665.0,828.0,180,Rural,No
9138,Female,No,1,Graduate,Yes,7234.0,1962.0,322.0,180,Rural,No
9139,Male,Yes,2,Graduate,No,10264.0,221.0,7040.0,360,Urban,No
9140,Female,No,0,Not Graduate,Yes,10860.0,3483.0,7851.0,360,Urban,Yes
9141,Female,Yes,0,Not Graduate,No,9282.0,2722.0,3653.0,360,Semiurban,Yes
9142,Female,Yes,3,Graduate,No,8916.0,4070.0,48.0,180,Semiurban,No
9143,Male,No,2,Graduate,No,11596.0,4209.0,5021.0,180,Semiurban,Yes
9144,Female,Yes,2,Graduate,No,11190.0,2389.0,5021.0,360,Urban,Yes
9145,Female,No,0,Graduate,No,11625.0,2627.0,5107.0,360,Rural,No
9146,Female,Yes,2,Graduate,Yes,7517.0,1819.0,7103.0,180,Semiurban,Yes
9147,Female,Yes,1,Graduate,No,7068.0,804.0,5810.0,360,Urban,Yes
9148,Female,No,2,Not Graduate,No,5042.0,4701.0,8022.0,360,Rural,No
9149,Male,No,3,Not Graduate,Yes,5573.0,2627.0,6320.0,180,Rural,Yes
9150,Female,No,3,Graduate,Yes,4774.0,4205.0,4825.0,360,Rural,Yes
9151,Male,Yes,1,Not Graduate,Yes,2526.0,2359.0,572.0,180,Semiurban,Yes
9152,Female,No,0,Not Graduate,No,1588.0,747.0,5054.0,180,Urban,No
9153,Male,No,0,Not Graduate,No,2348.0,3021.0,7667.0,180,Semiurban,Yes
9154,Female,Yes,2,Graduate,No,6079.0,1045.0,8242.0,180,Urban,No
9155,Female,No,1,Not Graduate,No,11479.0,3120.0,9742.0,360,Semiurban,Yes
9156,Male,Yes,3,Graduate,Yes,4370.0,589.0,7933.0,180,Urban,No
9157,Male,Yes,3,Not Graduate,Yes,3258.0,894.0,2787.0,180,Urban,Yes
9158,Male,Yes,1,Not Graduate,Yes,6282.0,4887.0,4495.0,360,Urban,Yes
9159,Female,Yes,0,Not Graduate,Yes,6669.0,3215.0,9704.0,180,Rural,Yes
9160,Male,No,3,Not Graduate,Yes,6935.0,847.0,1277.0,360,Rural,No
9161,Male,Yes,0,Graduate,Yes,8445.0,4585.0,5021.0,360,Semiurban,Yes
9162,Female,Yes,0,Not Graduate,Yes,11312.0,4452.0,9838.0,180,Rural,Yes
9163,Female,Yes,3,Not Graduate,Yes,4426.0,1996.0,5480.0,180,Urban,Yes
9164,Female,No,3,Not Graduate,No,5119.0,2627.0,3529.0,360,Semiurban,Yes
9165,Female,No,0,Not Graduate,Yes,8110.0,2422.0,5884.0,360,Semiurban,No
9166,Female,No,3,Graduate,Yes,7511.0,2329.0,9066.0,180,Semiurban,Yes
9167,Male,No,1,Graduate,No,6129.0,4679.0,5917.0,360,Rural,No
9168,Male,No,3,Not Graduate,Yes,7704.0,3139.0,5887.0,180,Rural,Yes
9169,Female,No,1,Not Graduate,No,7720.0,4679.0,9003.0,360,Urban,Yes
9170,Female,Yes,1,Graduate,Yes,9889.0,3301.0,6214.0,360,Semiurban,Yes
9171,Female,Yes,1,Graduate,No,8988.0,4489.0,7273.0,360,Semiurban,No
9172,Male,Yes,1,Graduate,No,5562.0,1488.0,3438.0,360,Urban,No
9173,Male,No,0,Graduate,Yes,10553.0,2465.0,9439.0,180,Rural,Yes
9174,Female,No,0,Not Graduate,Yes,10697.0,1851.0,5021.0,180,Rural,No
9175,Female,No,0,Graduate,Yes,6669.0,3671.0,9681.0,360,Semiurban,No
9176,Female,Yes,2,Graduate,Yes,4665.0,981.0,4735.0,360,Urban,No
9177,Male,Yes,3,Not Graduate,Yes,1730.0,2031.0,3601.0,360,Urban,No
9178,Female,Yes,1,Graduate,No,6669.0,2309.0,6794.0,360,Semiurban,Yes
9179,Female,No,1,Not Graduate,Yes,11713.0,3035.0,3862.0,180,Rural,No
9180,Male,Yes,2,Graduate,Yes,7682.0,2445.0,5021.0,360,Semiurban,No
9181,Female,Yes,0,Not Graduate,Yes,1979.0,2522.0,670.0,180,Semiurban,Yes
9182,Male,Yes,2,Not Graduate,No,4373.0,808.0,5864.0,360,Urban,No
9183,Female,No,2,Graduate,No,7520.0,2737.0,5256.0,180,Semiurban,No
9184,Female,No,3,Graduate,Yes,10902.0,2487.0,7784.0,360,Urban,Yes
9185,Male,No,1,Not Graduate,No,3379.0,91.0,4501.0,180,Semiurban,No
9186,Female,Yes,1,Not Graduate,No,11236.0,2627.0,3719.0,180,Urban,No
9187,Male,No,1,Graduate,No,6092.0,2276.0,4958.0,360,Semiurban,No
9188,Male,Yes,1,Not Graduate,Yes,10423.0,4986.0,5021.0,180,Semiurban,Yes
9189,Female,Yes,1,Graduate,Yes,7871.0,4641.0,2023.0,180,Semiurban,No
9190,Female,No,0,Graduate,Yes,6669.0,673.0,5021.0,360,Rural,Yes
9191,Male,No,2,Not Graduate,Yes,10645.0,991.0,7105.0,360,Urban,Yes
9192,Male,Yes,3,Not Graduate,No,2855.0,569.0,5271.0,360,Rural,Yes
9193,Male,No,1,Graduate,No,5518.0,4026.0,656.0,180,Semiurban,Yes
9194,Male,Yes,3,Graduate,Yes,3004.0,1178.0,8209.0,180,Rural,No
9195,Female,No,3,Not Graduate,Yes,8921.0,4575.0,9535.0,180,Semiurban,Yes
9196,Male,Yes,2,Not Graduate,No,2697.0,3753.0,8280.0,180,Urban,Yes
9197,Male,Yes,2,Graduate,Yes,7549.0,617.0,5588.0,180,Urban,No
9198,Male,No,1,Not Graduate,Yes,6669.0,3260.0,5021.0,360,Semiurban,No
9199,Female,Yes,2,Not Graduate,Yes,5774.0,3537.0,8834.0,180,Urban,No
9200,Female,Yes,0,Not Graduate,No,4376.0,3230.0,4134.0,180,Urban,No
9201,Female,No,3,Not Graduate,No,3161.0,4795.0,8224.0,360,Rural,Yes
9202,Male,Yes,0,Graduate,Yes,11498.0,820.0,974.0,180,Urban,Yes
9203,Female,Yes,2,Not Graduate,Yes,7837.0,2627.0,4461.0,360,Rural,Yes
9204,Female,Yes,0,Graduate,Yes,6669.0,1552.0,3622.0,180,Semiurban,Yes
9205,Male,No,0,Not Graduate,No,3632.0,2627.0,5021.0,360,Rural,Yes
9206,Male,No,3,Not Graduate,No,7084.0,4116.0,2701.0,180,Rural,No
9207,Male,Yes,3,Not Graduate,Yes,5602.0,1784.0,5021.0,180,Urban,No
9208,Male,Yes,2,Not Graduate,No,4666.0,2627.0,309.0,180,Rural,No
9209,Female,No,1,Not Graduate,Yes,3240.0,742.0,6125.0,360,Semiurban,No
9210,Male,Yes,1,Not Graduate,Yes,8120.0,3117.0,3499.0,180,Rural,Yes
9211,Male,No,0,Graduate,No,11504.0,1020.0,4294.0,180,Rural,No
9212,Female,Yes,1,Not Graduate,Yes,6669.0,1426.0,2375.0,180,Urban,No
9213,Male,No,2,Not Graduate,No,5530.0,4510.0,1887.0,360,Semiurban,No
9214,Female,No,0,Not Graduate,No,5049.0,3408.0,1264.0,180,Semiurban,No
9215,Female,Yes,2,Not Graduate,Yes,11560.0,3570.0,6302.0,360,Rural,Yes
9216,Male,No,3,Not Graduate,Yes,11464.0,2155.0,2660.0,360,Urban,Yes
9217,Female,No,2,Not Graduate,No,6307.0,1277.0,9557.0,180,Urban,Yes
9218,Female,No,0,Not Graduate,Yes,2440.0,1682.0,7682.0,360,Rural,No
9219,Male,Yes,3,Graduate,Yes,8279.0,1785.0,3475.0,180,Rural,Yes
9220,Female,No,1,Graduate,No,10134.0,970.0,8167.0,180,Semiurban,No
9221,Female,No,1,Not Graduate,No,3836.0,3072.0,7576.0,180,Urban,Yes
9222,Male,Yes,2,Not Graduate,Yes,4694.0,3868.0,8192.0,360,Rural,Yes
9223,Male,No,2,Not Graduate,No,5055.0,2590.0,5655.0,180,Semiurban,Yes
9224,Female,Yes,0,Graduate,Yes,2960.0,2551.0,334.0,360,Semiurban,No
9225,Male,No,3,Graduate,Yes,3783.0,4143.0,2860.0,360,Semiurban,No
9226,Male,No,2,Not Graduate,Yes,9856.0,775.0,2466.0,360,Rural,No
9227,Female,No,0,Not Graduate,No,8493.0,2627.0,5021.0,360,Semiurban,No
9228,Female,Yes,0,Graduate,No,7852.0,3497.0,5164.0,360,Urban,No
9229,Male,No,3,Not Graduate,No,10122.0,2482.0,5088.0,360,Semiurban,No
9230,Female,Yes,2,Graduate,No,6669.0,2057.0,6195.0,180,Urban,Yes
9231,Female,No,1,Not Graduate,Yes,8430.0,2040.0,4882.0,180,Semiurban,No
9232,Female,No,1,Graduate,No,10482.0,3415.0,7457.0,180,Rural,No
9233,Male,No,2,Not Graduate,Yes,4674.0,2627.0,5332.0,180,Semiurban,No
9234,Female,Yes,1,Graduate,Yes,9459.0,3611.0,960.0,360,Rural,Yes
9235,Male,No,2,Graduate,Yes,1520.0,3590.0,4480.0,360,Rural,No
9236,Male,Yes,3,Not Graduate,Yes,6419.0,1141.0,6970.0,360,Rural,No
9237,Female,Yes,3,Not Graduate,No,11124.0,3549.0,9350.0,180,Rural,Yes
9238,Female,Yes,2,Graduate,Yes,2581.0,4534.0,6931.0,360,Semiurban,Yes
9239,Female,Yes,3,Graduate,No,3203.0,4773.0,9998.0,360,Semiurban,Yes
9240,Female,Yes,1,Graduate,Yes,6980.0,3527.0,5021.0,360,Rural,Yes
9241,Male,Yes,1,Graduate,Yes,6597.0,606.0,1457.0,180,Rural,No
9242,Male,Yes,0,Not Graduate,Yes,5098.0,4821.0,4537.0,180,Urban,No
9243,Male,No,3,Graduate,Yes,9879.0,3959.0,5452.0,360,Urban,Yes
9244,Male,No,3,Graduate,No,6834.0,2475.0,2721.0,360,Semiurban,No
9245,Male,Yes,3,Graduate,No,4685.0,2627.0,9472.0,360,Semiurban,No
9246,Male,No,3,Graduate,Yes,6669.0,1996.0,5021.0,180,Urban,No
9247,Female,No,3,Graduate,Yes,11548.0,2336.0,2986.0,360,Semiurban,No
9248,Male,No,0,Not Graduate,No,5806.0,2627.0,5021.0,360,Semiurban,No
9249,Male,Yes,0,Graduate,No,7287.0,1812.0,2652.0,360,Rural,Yes
9250,Male,No,1,Graduate,No,8021.0,2985.0,7745.0,180,Rural,Yes
9251,Female,No,2,Graduate,Yes,8030.0,4438.0,6352.0,360,Rural,Yes
9252,Male,Yes,2,Graduate,Yes,6669.0,1967.0,8981.0,180,Urban,Yes
9253,Female,No,0,Graduate,Yes,7995.0,4666.0,9839.0,180,Urban,Yes
9254,Female,Yes,1,Graduate,No,2871.0,2627.0,5021.0,180,Semiurban,Yes
9255,Female,Yes,1,Not Graduate,Yes,7113.0,3553.0,8815.0,180,Rural,No
9256,Male,Yes,0,Not Graduate,Yes,1575.0,596.0,996.0,360,Urban,No
9257,Male,No,2,Graduate,No,5823.0,4866.0,7752.0,360,Urban,Yes
9258,Male,Yes,3,Not Graduate,Yes,6669.0,4316.0,5021.0,360,Urban,Yes
9259,Female,Yes,0,Graduate,Yes,4069.0,4386.0,5369.0,180,Rural,Yes
9260,Female,No,1,Graduate,Yes,2020.0,2447.0,1888.0,360,Rural,Yes
9261,Female,No,0,Graduate,No,3523.0,3144.0,9761.0,180,Semiurban,Yes
9262,Female,Yes,2,Not Graduate,No,9099.0,1652.0,9458.0,360,Urban,Yes
9263,Female,No,3,Not Graduate,No,11227.0,1917.0,2790.0,360,Urban,No
9264,Male,Yes,2,Not Graduate,No,6669.0,4653.0,998.0,180,Urban,Yes
9265,Female,Yes,3,Not Graduate,No,5962.0,2209.0,5021.0,360,Urban,No
9266,Male,No,0,Not Graduate,No,6669.0,4487.0,3124.0,360,Semiurban,Yes
9267,Male,Yes,2,Not Graduate,No,10042.0,2627.0,5479.0,360,Semiurban,Yes
9268,Male,Yes,3,Not Graduate,Yes,10099.0,2627.0,420.0,360,Rural,No
9269,Female,Yes,0,Graduate,Yes,6507.0,4343.0,3370.0,360,Urban,Yes
9270,Female,No,1,Not Graduate,Yes,3970.0,4619.0,9937.0,180,Semiurban,Yes
9271,Male,Yes,1,Not Graduate,Yes,6669.0,2627.0,2939.0,360,Urban,No
9272,Female,No,0,Not Graduate,Yes,6138.0,1433.0,4745.0,180,Semiurban,No
9273,Male,No,0,Graduate,Yes,2850.0,3545.0,5764.0,180,Rural,Yes
9274,Male,Yes,1,Not Graduate,No,1694.0,4372.0,3220.0,180,Rural,No
9275,Male,Yes,1,Not Graduate,No,11380.0,1878.0,3217.0,360,Rural,No
9276,Male,No,1,Not Graduate,No,3877.0,3116.0,1800.0,180,Urban,No
9277,Male,No,1,Not Graduate,Yes,11263.0,1415.0,1516.0,360,Semiurban,No
9278,Female,No,3,Graduate,No,9134.0,79.0,1310.0,180,Rural,No
9279,Male,No,2,Graduate,Yes,11951.0,2683.0,4994.0,180,Urban,No
9280,Female,No,1,Graduate,No,6901.0,3695.0,9034.0,360,Rural,No
9281,Female,Yes,1,Graduate,Yes,5378.0,2627.0,4757.0,360,Urban,Yes
9282,Female,Yes,1,Not Graduate,Yes,5838.0,4416.0,5532.0,360,Urban,Yes
9283,Male,No,1,Not Graduate,Yes,9236.0,2330.0,5188.0,360,Urban,No
9284,Male,Yes,0,Not Graduate,Yes,6669.0,4325.0,3422.0,360,Urban,No
9285,Male,No,0,Not Graduate,Yes,7842.0,878.0,6435.0,360,Semiurban,No
9286,Female,Yes,1,Graduate,No,3265.0,251.0,817.0,180,Urban,Yes
9287,Male,No,2,Graduate,No,6669.0,4140.0,3311.0,180,Urban,Yes
9288,Male,Yes,0,Graduate,No,4610.0,4534.0,5464.0,360,Urban,No
9289,Male,No,1,Graduate,No,4539.0,4376.0,12.0,360,Rural,No
9290,Female,Yes,0,Graduate,No,6595.0,362.0,1000.0,180,Semiurban,No
